LI 0.40 0.05 33      6.94      5.39     75.64      3.00
  9346 12428  7419  9220 12280  6964  9118 12148  6537  9034 12030  6136  8962
 11924  5757  8899 11828  5400  8843 11742  5063  8792 11662  4744  8744 11590
  4444  8700 11523  4160  8658 11462  3892  8617 11405  3639  8577 11352  3401
  8539 11303  3177  8501 11257  2965  8464 11215  2766  8427 11175  2578  8391
 11137  2401  8355 11102  2234  8320 11069  2077  8286 11038  1929  8252 11008
  1789  8219 10980  1658  8186 10954  1534  8154 10929  1417  8123 10905  1307
  8092 10883  1203  8063 10861  1105  8034 10841
AG 0.40 0.05 33    107.87      7.58     21.49      0.00
 23594 16440 12107 22344 15331 11293 21230 14388 10639 20230 13582 10107 19326
 12887  9670 18505 12284  9303 17756 11760  8990 17071 11299  8718 16443 10894
  8477 15866 10535  8259 15334 10216  8058 14844  9931  7871 14390  9674  7693
